HIV-1_GeneID,HIV-1_Prot_Acc,HIV-1_Prot_Name,Keyword,Human_GeneId,Human_GeneSymbol,Human_Prot_Acc,Human_Prot_Name,PMID(s),Modified_Date,Interaction_Desc
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","15572157, 15613479","2016-07-28 14:32","Griffithsin isolated from an aqueous extract of the red alga Griffithsia species blocks CD4-dependent HIV-1 gp120 binding to receptor-expressing cells and binds to viral coat glycoproteins (gp120, gp41, and gp160) in a glycosylation-dependent manner "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1567578, 2243375, 22497421","2016-07-28 14:33","Changes in two hydrophobic regions (Thr-257 and Trp-427) and two hydrophilic regions (Asp-368, Glu-370, and Asp-457) of HIV-1 gp120 result in significant reductions in CD4 binding "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","15778371, 21880749","2016-07-28 14:32","Galectin-1, a dimeric beta-galactoside-binding protein, promotes infection with CCR5-tropic, CXCR4-tropic, and CCR5/CXCR4 dual-tropic HIV-1 variants by facilitating attachment of HIV-1 gp120 to CD4 at the cell surface "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","16148047, ","2016-07-28 14:32","The binding of HIV-1 gp120 to CD4+-permissive cells increases the level of acetylated alpha-tubulin in a CD4-dependent manner; overexpression of Histone Deacetylase 6 (HDAC6) inhibits the acetylation of alpha-tubulin and prevents HIV-1-cell fusion "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1691226, 1701782, 1730924, 1732513, 2018763, 2078013, 2103853, 2198840, 2402498, 2453925, 2461565, 2479005, 2482055, 2541915, 2559777, 3260352, 3261864, 8411350, 8986758, 10779509, 12033937, 16331979, 17251298, 21827143, 23209523","2016-07-28 14:32","The first two domains (amino acid residues 1-177) of human CD4 bind effectively to HIV-1 gp120, and most residues interacting with gp120 lie within amino acids 21-64; the COOH-terminal half of the molecule is not necessary "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1691563, 7521897, 7537501, 7576913, 8043225, 8102473, 9451022, 9918507, 15797855","2016-07-28 14:32","Several polyanionic anti-HIV compounds, including dextran sulfate, pentosan polysulfate, heparin, aurintricarboxylic acid (ATA), suramin, and Evans blue, interact with HIV-1 gp120 to block the binding of gp120 to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","17030448, ","2016-07-28 14:32","Genistein, tyrosine kinase inhibitor, inhibits cell fusion between macrophages and HIV-1 Env expressing cells. Genistein treatment does not change CD4 or CCR5 surface expression and has no effect on gp120-CD4-CCR5 complex formation "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1711033, 1889086, 2549633, 2555159, 8075984, 11535811","2016-07-28 14:31","HIV-1 gp120 and class II MHC binding sites of CD4 are distinct and can be separated "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","17132727, ","2016-07-28 14:33","Alpha-defensins inhibit the binding of HIV-1 gp120 to CD4 through interaction with the D1 domain of CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","17157668, 19103208","2016-07-28 14:34","Epigallocatechin gallate (EGCG) purified from the green tea catechin inhibits attachment of HIV-1 glycoprotein 120 to the CD4 molecule on T cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1721822, 1910691, 1977427, 2187500","2016-07-28 14:32","Through binding to cell surface CD4, both HIV-1 gp120 and gp160 inhibit syncytia formation between HIV-1-infected cells and CD4+ cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1721822, 1910691, 2339113, 18590744, 21465559, 22696649","2016-07-28 14:33","The N-terminal region of HIV-1 gp120 contains conserved residues (amino acids 56-62 and 108-116) critical for binding to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1732513, 22497421","2016-07-28 14:32","Mutation of two basic amino acids Lys46 and Arg59 in CD4 dramatically disrupts its ability to bind HIV-1 gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","17344303, ","2016-07-28 14:33","Sphingomyelinase inhibits viral fusion after the engagement of HIV-1 gp120 with CD4 and this inhibition is dependent on CD4 expression levels "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","17360741, 19813706, 24489681, 25849367","2016-07-28 14:32","HIV-1 gp120 with T257S/S375W double mutation is stabilized into the CD4-bound state, with increasing relative fixation between core, full-length monomeric, and full-length trimeric versions of gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1738091, ","2016-07-28 14:32","Two disulfide bonds linking cysteine residues at positions 378 and 445 and positions 385 and 418 in the carboxyl terminus of HIV-1 gp120 contribute to CD4 binding "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1757107, ","2016-07-28 14:33","Antibodies to LFA-3 block the early stages of HIV-1 infection by cell-free virus following HIV-1 gp120 binding to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1763044, ","2016-07-28 14:33","Cleavage of HIV-1 gp120 with trypsin at residue 432 destroys CD4 binding "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","17653867, ","2016-07-28 14:33","Siva-1 sensitizes CD4-positive T-cells to HIV-1 gp120/gp41-induced apoptosis. The Siva-1-mediated sensitization on CD4-positive T-cells shows significant activation of caspase-3, -8, and -9 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1810199, ","2016-07-28 14:32","Inhibition of HIV-1 binding to CD4 by suramin is reversed by human albumin, suggesting that only free suramin has antiviral properties "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","18480458, ","2016-07-28 14:33","Individual gp120-CD4 bonds undergo rapid destabilization and this destabilization is significantly enhanced by the coreceptor CCR5, not by CXCR4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","18566427, ","2016-07-28 14:33","Competition assays with CD4 and mAbs suggest that SP-A inhibits infectivity by occlusion of the CD4-binding site on gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","18590744, ","2016-07-28 14:34","HIV-1 gp120 hydrogen bond interactions among transmembrane residues Y108, E283, and Y251, are crucial for HIV-1-gp120/sCD4 complex binding and HIV-1 fusion. HIV-1 gp120 binding to CCR5 disrupts these interhelix hydrogen bond interactions "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","18668044, 25807248","2016-07-28 14:33","CD4 binding results in a major reorganization of the gp120 trimer, causing an outward rotation and displacement of each gp120 monomer "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","18837996, ","2016-07-28 14:34","The V1-V3 region of a brain-derived HIV envelope glycoprotein plays a crucial role in determining the virus' low CD4 dependence and increased macrophage tropism, as well as its augmented fusogenicity and reduced sensitivity to the inhibitor BMS-378806 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1896455, 1995942, 2006155, 2251501, 7515973, 7678271, 7693970, 7904348, 7904656, 8437224, 8627160, 8906988, 12719560, 21715496, 23152926, 23237851, 23267106, 23658524, 23757493, 24146829","2016-07-28 14:33","Binding of recombinant soluble CD4 (sCD4), the purified V1 domain of sCD4, or neutralizing antibodies to the HIV-1 surface glycoprotein gp120 on virions results in rapid dissociation of gp120 from its complex with the transmembrane glycoprotein gp41 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","19018669, ","2016-07-28 14:33","HIV-1 gp120 isolated from southern African HIV type 1 subtype C exhibits high-affinity binding to CD4 and the Cys228-Cys239 disulfide bond of gp120 is required for the high-affinity binding to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","19066282, ","2016-07-28 14:33","Association and clustering of CD4-CXCR4 induced by HIV-1 gp120 requires moesin-mediated anchoring of actin in the plasma membrane "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","19366992, ","2016-07-28 14:33","HIV-1 gp120 promotes filamin binding to both CD4 and CXCR4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","19478876, ","2016-07-28 14:34","Deletion of the HIV-1 gp120 major variable regions (V1/V2/V3) stabilizes gp120 core proteins into the conformation recognized by CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","19535453, ","2016-07-28 14:33","H66N change in gp120 stabilizes the HIV-1 envelope glycoprotein complex once the CD4-bound state is achieved and decreases the probability of CD4-induced inactivation "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","19734912, ","2016-07-28 14:34","A synthetic CD4-mimetic peptide conjugating with a heparan sulfate dodecasaccharide binds to gp120 and induces the exposure of the coreceptor binding domain available for interaction with the oligosaccharide "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","19851458, ","2016-07-28 14:34","In resting CD4 T cells, only the HIV envelope-mediated entry, but not the VSV-G-mediated endocytosis, can lead to viral DNA synthesis and nuclear migration "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","20080564, ","2016-07-28 14:34","In a CD4-bound state, gp120 elements proximal to the gp41 interface complete a 7-stranded beta-sandwich, which appeared invariant in conformation "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","2015114, ","2016-07-28 14:33","Cleavage at position R315 of HIV-1 gp120 by thrombin is enhanced by soluble CD4 binding "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","20227370, ","2016-07-28 14:33","Two potentially flexible topological layers (layers 1 and 2) in the gp120 inner domain (layer 1-layer 2) interactions strengthen gp120-CD4 binding by reducing the off rate when CD4 makes initial contact with the gp120 outer domain "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","20420669, ","2016-07-28 14:34","Maleic anhydride-modified ovalbumin inhibits HIV-1 entry by targeting both gp120 on HIV-1 virions and CD4 receptor on the host cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","2045792, 2475780","2016-07-28 14:31","A single amino-acid change (cysteine 402 or tryptophan 432) in HIV-1 gp120 can abrogate CD4 binding "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","20730055, ","2016-07-28 14:34","Palmitic acid analog 2-bromopalmitate (2-BP) efficiently binds to CD4 leading to the inhibition of gp120-to-CD4 binding "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","20980513, ","2016-07-28 14:33","Virions carrying both HIV-1 R5 env and VSV-G can fuse to naive CD4+ T cells because CD4 binding allows viral uptake "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21041720, ","2016-07-28 14:34","CIITA-mediated enhancement of HIV-1 infection is gp120/gp41/CD4-dependent and occurs at the early steps in the infection cycle "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","2107024, ","2016-07-28 14:33","Chimpanzee CD4 molecules bearing the human amino acid at position 87 support syncytium formation, while human CD4 molecules bearing the chimpanzee residue at position 87 do not; HIV-1 gp120 binding to CD4 is not affected by the substitution at position 87 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","2115689, ","2016-07-28 14:33","Small molecules, termed N-carbomethoxycarbonyl-prolyl-phenylalanyl benzyl esters (CPFs), block the binding of gp120 to CD4, but do not interfere with the binding of CD4 to class II major histocompatibility complex molecules "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21613393, ","2016-07-28 14:33","A fusion of the CD4- and CCR5-mimetic peptides, DM1, binds gp120 and neutralizes R5, R5X4, and X4 HIV-1 isolates comparably to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21697467, ","2016-07-28 14:33","Griffithsin (GRFT) interaction with gp120 exposes the CD4 binding site by binding the glycan at position 386 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","2182910, ","2016-07-28 14:33","HIV-1 gp120 with substitution of cysteine's 296, 331, 418 or 445 on fails to bind to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21931551, ","2016-07-28 14:33","Immature HIV-1 virions are competent for CD4-induced gp120 conformational changes "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","22006924, ","2016-07-28 14:34","The N260Q gp120 mutant has a significantly lower binding to the recombinant soluble CD4 in comparison with wild-type "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","22606344, ","2016-07-28 14:33","A single Y681H substitution in HIV-1 gp41 increases the gp120-CD4 binding and enhances infectivity in low CD4 expressing cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","22624045, 23840566, 24134524, 25313689","2016-07-28 14:33","The net charge of HIV-1 gp120 V3 loop influences the global structure and diversity of the interaction surface of the gp120 outer domain to CD4 binding and epitopes exposure "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","22674993, ","2016-07-28 14:34","CD4 binding shifts the V1/V2 regions of HIV-1 gp120 to unmask the co-receptor binding site, and triggers profound dynamic changes in gp120 spanning from the binding site to the gp41-interactive face of gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","22687513, ","2016-07-28 14:33","CD4-linker-DC-SIGN fusion proteins enhance binding affinity to HIV-1 gp140 and gp120 in comparison to sCD4 and sDC-SIGN. These fusion proteins inhibit HIV-1 capture and transfer via DC-SIGN-expressing cells and iMDDCs "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","22959895, ","2016-07-28 14:34","Feglymycin, a natural Streptomyces-derived 13mer peptide, inhibits HIV-1 gp120 binding to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","23255784, ","2016-07-28 14:34","The layer 3 residues (amino acids 247-254 and 476-483) of HIV-1 gp120 are located in the beta8 strand and alpha5 helix of the CD4-bound gp120. The five layer 3 mutants T248A, H249A, R476A, N478A, and W479A exhibit decreased CD4-binding activity "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","2335819, 2538547, 7832633, 8129620, 8160267, 8419650, 8438588, 12438611","2016-07-28 14:31","HIV-1 gp120/160 deglycosylated by Endo H and Endo F still binds to CD4, indicating that the carbohydrates of gp120/160 do not play a significant role in the in vitro binding to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","23742646, ","2016-07-28 14:34","HIV-1 gp120 binds and signals through CD4, which leads to T cell activation with upregulation of the CXCR5, PD-1, Fas, and FasL expression "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","2402498, 23209523","2016-07-28 14:31","Mutations at four locations (amino acids 29, 59-64, 77-81, and 85) outside the antigen-complementarity-determining region (CDR2)-like sequence of CD4 markedly affect HIV-1 gp120 binding "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","2441877, 2482055, 2550679, 2558637, 2559777, 12477867, 16315040","2016-07-28 14:32","Amino acid sequences 397-439 in HIV-1 gp120 are directly involved in the binding of gp120 to the CD4 receptor "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","24489681, ","2016-07-28 14:34","CD4 binding residues T257, E370, S375, N425, G429, and G473 of HIV-1 gp120 are involved in NBD analogues interaction with gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","24550395, ","2016-07-28 14:34","HIV-1 gp120 is incapable of binding a fully oxidized, monomeric 2dCD4 in which both domain 1 and 2 disulfides are intact, but binds to reduced counterparts that are the ostensible products of Trx-mediated isomerization "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","24778234, ","2016-07-28 14:34","CCR5 expression inhibits HIV-1 gp120 binding to CD4/CXCR4 complexes in 293T cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","24931470, 25007222","2016-07-28 14:34","CD4 binding to HIV-1 gp120/gp41 trimers results in significant conformational changes in M150 and M161 in gp120 V1/V2 and F316 in gp120 V3, but causes little changes in M104, M95, and the triad of gp41 leucines "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","25298114, ","2016-07-28 14:34","Using single-molecule fluorescence resonance energy transfer within the context of native gp120 trimers on the surface of HIV-1 virions, indicates a significant conformational change between unliganded and CD4-binding trimers "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","2550679, ","2016-07-28 14:31","Deletion analysis shows that amino acid regions 82-95, 386-389, 424-432, and 487-499 constitute a part of the HIV-1 gp120 binding region to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","25915507, ","2016-07-28 14:34","HbAHP-25, an analogue of Hb-alpha derived peptide, inhibits CCR5-tropic and CXCR4-tropic HIV-1 strains by blocking the binding of CD4 to HIV-1 gp120 and the subsequent steps leading to entry and/or fusion "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","25972534, ","2016-07-28 14:34","Enhanced CD4 binding activity of HIV-1 isolate R3A gp120/gp41 contributes to activate plasmacytoid dendritic cells (pDCs) "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","2842778, ","2016-07-28 14:32","95- and 25-kDa peptides derived from the disulfide bond reduction of HIV-1 gp120 bind to human CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","7506554, 7774645, 7914230, 8125527, 9043947, 9344703","2016-07-28 14:33","Binding of HIV-1 gp120 to the CD4 receptor molecule results in co-stimulation of CD3-induced T cell activation "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","7522245, 9036944, 9123823, 22433250","2016-07-28 14:32","Binding of HIV-1 gp120 to CD4 receptor induces p56lck activation and zeta-chain (TCR) associated protein kinase 70kDa desensitization independent of TCR tyrosine phosphorylation "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","7541827, ","2016-07-28 14:33","The binding of HIV-1 gp120 to CD4 molecules on T cells interrupts the sequential cascade of intercellular interactions involving antigen/MHC class II-TCR/CD4, CD40L-CD40, and B71-CD28 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","7589091, 7589092, 7897355, 7897356, 7906657, 8105835, 8738430, 8806567, 8891109, 11397808","2016-07-28 14:32","Expression of the HIV-1 envelope gene in CD4+ T cell lines and binding of HIV-1 gp120 to CD4 is sufficient for the induction of apoptosis "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","7821926, 7867080","2016-07-28 14:32","Apoptosis of CD4+ lymphocytes induced by HIV-1 gp120 cross-linking to CD4 is inhibited by IL-12 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","7903479, ","2016-07-28 14:33","CD26 (dipeptidyl peptidase IV) cleaves the highly conserved V3 loop of HIV-1 gp120 and functions as a cofactor for entry of HIV-1 in CD4+ human cells; coexpression of human CD4 and CD26 in murine NIH 3T3 cells renders them permissive to HIV-1 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","8331723, 8497077, 18837996, 20874088","2016-07-28 14:33","Mutants with amino acid changes in the V1/V2 region (residues 131-196) of the HIV-1 gp120 are able to bind CD4 but are deficient in syncytium formation and/or virus entry "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","8411350, ","2016-07-28 14:33","Cells expressing a chimeric molecule consisting of the first 177 residues of CD4 attached to residues from the hinge, transmembrane, and cytoplasmic domains of CD8 are susceptible to fusion with cells expressing HIV-1 gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","8599832, ","2016-07-28 14:33","IL-16 induces rapid translocation of PKC from the cytosol to the membrane in CD4+ cells; PKC inhibitors completely block IL-16-induced lymphocyte migration as well as the motile response induced by HIV-1 gp120 and anti-CD4 antibody binding to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","8887682, ","2016-07-28 14:33","Binding of HIV-1 gp120 to CD4 molecules in cells results in the association of Lck and Raf-1, which is abolished by preincubation of the virus with soluble CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","9377118, ","2016-07-28 14:32","HIV-1 gp120 induces a specific phospholipase A2 (PLA2) activation in lymphocytes through binding to CD4, but this effect is not sufficient to accomplish virus/cell fusion "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","3371","TNC","NP_002151.2","tenascin precursor","24145401, ","2016-07-28 14:34","Preincubation of HIV-1 gp160 and gp120 glycoproteins with soluble CD4 enhances the TNC binding, whereas antibodies against the V3 loop of the Env protein block the TNC binding "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","3371","TNC","NP_002151.2","tenascin precursor","24145401, ","2016-07-28 14:34","Tenascin-C (TNC), an extracellular matrix protein isolated from breast milk, has the HIV-1 neutralization activity by binding to HIV-1 gp160 and gp120 glycoproteins "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","7057","THBS1","NP_003237.2","thrombospondin-1 precursor","9419208, ","2016-07-28 14:32","Interaction of TSP1 with HIV-1 gp120 involves CSVTCG sequences in the type 1 properdin-like repeats of TSP1 and amino acids 281-300, 311-330, and 361-380 in the C2-V3-C3 domains of gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","7057","THBS1","NP_003237.2","thrombospondin-1 precursor","9419208, ","2016-07-28 14:32","TSP1 inhibits HIV-1 infection of peripheral blood mononuclear cells and transformed T and promonocytic cell lines by its binding to HIV-1 gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","7097","TLR2","NP_003255.2","toll-like receptor 2 precursor","24043886, ","2016-07-28 14:34","The binding of soluble HIV-1 gp120 to TLR2 or TLR4 results in upregulation of the TNF-alpha and IL-8 production through NF-kappaB activation "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","7099","TLR4","NP_612564.1","toll-like receptor 4 isoform A precursor","24043886, ","2016-07-28 14:34","The binding of soluble HIV-1 gp120 to TLR2 or TLR4 results in upregulation of the TNF-alpha and IL-8 production through NF-kappaB activation "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","50856","CLEC4A","NP_057268.1","C-type lectin domain family 4 member A isoform 1","24239607, ","2016-07-28 14:34","HIV-1 gp140 trimers bind to dendritic cell immunoreceptor (DCIR) more strongly than HIV-1 gp120 proteins "
