HIV-1_GeneID,HIV-1_Prot_Acc,HIV-1_Prot_Name,Keyword,Human_GeneId,Human_GeneSymbol,Human_Prot_Acc,Human_Prot_Name,PMID(s),Modified_Date,Interaction_Desc
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","50507","NOX4","NP_058627.1","NADPH oxidase 4 isoform a","9882350, ","2016-07-28 14:33","HIV-1 gp160 inhibits the cellular immune response and enhances oxidative stress mediated by NADPH oxidase "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","79400","NOX5","NP_078781.3","NADPH oxidase 5 isoform 1","9882350, ","2016-07-28 14:33","HIV-1 gp160 inhibits the cellular immune response and enhances oxidative stress mediated by NADPH oxidase "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","23193","GANAB","NP_938148.1","neutral alpha-glucosidase AB isoform 2 precursor","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with glucosidase, alpha; neutral AB (GANAB) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","81929","SEH1L","NP_112493.2","nucleoporin SEH1 isoform 2","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with SEH1-like (SEH1L) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","55768","NGLY1","NP_060767.2","peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase isoform 1","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with N-glycanase 1 (NGLY1) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","10226","PLIN3","NP_005808.3","perilipin-3 isoform 1","23325685, ","2016-07-28 14:33","TIP47 overexpression or RNA interference (RNAi)-mediated depletion have no significant effect on HIV-1 Env incorporation, virus release, or particle infectivity in HeLa cells and in Jurkat cells "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","29968","PSAT1","NP_066977.1","phosphoserine aminotransferase isoform 2","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with phosphoserine aminotransferase 1 (PSAT1) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5245","PHB","NP_002625.1","prohibitin isoform 1","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with prohibitin 1 (PHB1) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5694","PSMB6","NP_002789.1","proteasome subunit beta type-6 isoform 1 precursor","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with proteasome subunit, beta type, 6 (PSMB6) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","2923","PDIA3","NP_005304.3","protein disulfide-isomerase A3 precursor","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with protein disulfide isomerase family A, member 3 (PDIA3) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5034","P4HB","NP_000909.2","protein disulfide-isomerase precursor","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with prolyl 4-hydroxylase, beta polypeptide (P4HB) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","3998","LMAN1","NP_005561.1","protein ERGIC-53 precursor","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with lectin, mannose-binding 1 (LMAN1) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5578","PRKCA","NP_002728.1","protein kinase C alpha type","7642615, ","2016-07-28 14:32","HIV-1 gp160-induced AP-1 complex formation is dependent upon protein tyrosine phosphorylation and is abolished by inhibitors of protein kinase C, but it is unaffected by calcium channel blockers or cyclosporine A "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5579","PRKCB","NP_997700.1","protein kinase C beta type isoform 1","7642615, ","2016-07-28 14:32","HIV-1 gp160-induced AP-1 complex formation is dependent upon protein tyrosine phosphorylation and is abolished by inhibitors of protein kinase C, but it is unaffected by calcium channel blockers or cyclosporine A "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5580","PRKCD","NP_006245.2","protein kinase C delta type","7642615, ","2016-07-28 14:31","HIV-1 gp160-induced AP-1 complex formation is dependent upon protein tyrosine phosphorylation and is abolished by inhibitors of protein kinase C, but it is unaffected by calcium channel blockers or cyclosporine A "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5581","PRKCE","NP_005391.1","protein kinase C epsilon type","7642615, ","2016-07-28 14:31","HIV-1 gp160-induced AP-1 complex formation is dependent upon protein tyrosine phosphorylation and is abolished by inhibitors of protein kinase C, but it is unaffected by calcium channel blockers or cyclosporine A "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5583","PRKCH","NP_006246.2","protein kinase C eta type","7642615, ","2016-07-28 14:31","HIV-1 gp160-induced AP-1 complex formation is dependent upon protein tyrosine phosphorylation and is abolished by inhibitors of protein kinase C, but it is unaffected by calcium channel blockers or cyclosporine A "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5582","PRKCG","NP_002730.1","protein kinase C gamma type isoform 2","7642615, ","2016-07-28 14:31","HIV-1 gp160-induced AP-1 complex formation is dependent upon protein tyrosine phosphorylation and is abolished by inhibitors of protein kinase C, but it is unaffected by calcium channel blockers or cyclosporine A "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5584","PRKCI","NP_002731.4","protein kinase C iota type","7642615, ","2016-07-28 14:32","HIV-1 gp160-induced AP-1 complex formation is dependent upon protein tyrosine phosphorylation and is abolished by inhibitors of protein kinase C, but it is unaffected by calcium channel blockers or cyclosporine A "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5588","PRKCQ","NP_006248.1","protein kinase C theta type isoform 1","7642615, ","2016-07-28 14:31","HIV-1 gp160-induced AP-1 complex formation is dependent upon protein tyrosine phosphorylation and is abolished by inhibitors of protein kinase C, but it is unaffected by calcium channel blockers or cyclosporine A "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5590","PRKCZ","NP_002735.3","protein kinase C zeta type isoform 1","7642615, ","2016-07-28 14:31","HIV-1 gp160-induced AP-1 complex formation is dependent upon protein tyrosine phosphorylation and is abolished by inhibitors of protein kinase C, but it is unaffected by calcium channel blockers or cyclosporine A "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","10956","OS9","NP_006803.1","protein OS-9 isoform 1 precursor","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with osteosarcoma amplified 9, endoplasmic reticulum lectin (OS9) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5371","PML","NP_002666.1","protein PML isoform 6","19023333, ","2016-07-28 14:33","Interactions between tumor suppressor protein PML, TopBP1 and ATM exhibit in HIV-1 Env-elicited syncytia "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5371","PML","NP_002666.1","protein PML isoform 6","19023333, 19177012","2016-07-28 14:33","Tumor suppressor protein PML is required for the activating phosphorylation of ATM, p38 MAPK, and p53 in HIV-1 Env-elicited syncytia "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","6400","SEL1L","NP_005056.3","protein sel-1 homolog 1 isoform 1 precursor","22190034, ","2016-07-28 14:34","HIV-1 Env is identified to have a physical interaction with sel-1 suppressor of lin-12-like (SEL1L) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","29927","SEC61A1","NP_037468.1","protein transport protein Sec61 subunit alpha isoform 1","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with Sec61 alpha 1 subunit (SEC61A1) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","9730","DCAF1","NP_055518.1","protein VPRBP isoform 1","25464830, ","2016-07-28 14:35","DCAF1 is required for HIV-1 Vpr to increase virion production (Gag/pr55 levels) and Env/gp160 (gp120/gp41) expression in MDM cells "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5315","PKM","NP_002645.3","pyruvate kinase PKM isoform a","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with pyruvate kinase, muscle (PKM2) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","389","RHOC","NP_786886.1","rho-related GTP-binding protein RhoC precursor","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with ras homolog gene family, member C (RHOC) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","6035","RNASE1","NP_002924.1","ribonuclease pancreatic precursor","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with ribonuclease, RNase A family, 1 (RNASE1) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","488","ATP2A2","NP_001672.1","sarcoplasmic/endoplasmic reticulum calcium ATPase 2 isoform a","22190034, ","2016-07-28 14:34","HIV-1 Env is identified to have a physical interaction with ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 (ATP2A2) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","489","ATP2A3","NP_005164.2","sarcoplasmic/endoplasmic reticulum calcium ATPase 3 isoform a","22190034, ","2016-07-28 14:34","HIV-1 Env is identified to have a physical interaction with ATPase, Ca++ transporting, ubiquitous (ATP2A3) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","6422","SFRP1","NP_003003.3","secreted frizzled-related protein 1 precursor","7561057, 8922468, 9403839, 12925876","2016-07-28 14:32","Antibodies raised against the human fusion regulatory protein 1 (FRP-1; CD98) molecule suppress cell fusion mediated by HIV-1 gp160 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","472","ATM","NP_000042.3","serine-protein kinase ATM","19023333, 19177012","2016-07-28 14:33","Interactions between tumor suppressor protein PML, TopBP1 and ATM exhibit in HIV-1 Env-elicited syncytia "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5445","PON2","NP_000296.2","serum paraoxonase/arylesterase 2 isoform 1","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with paraoxonase 2 (PON2) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","6388","SDF2","NP_008854.2","stromal cell-derived factor 2 precursor","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with stromal cell-derived factor 2 (SDF2) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","23753","SDF2L1","NP_071327.2","stromal cell-derived factor 2-like protein 1 precursor","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with stromal cell-derived factor 2-like 1 (SDF2L1) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","23353","SUN1","NP_079430.3","SUN domain-containing protein 1 isoform b","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with Sad1 and UNC84 domain containing 1 (SUN1; UNC84A) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1535787, 1548763, 9989602","2016-07-28 14:33","Interaction of HIV-1 gp160 with CD4 increases p56lck autophosphorylation and kinase activity "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","24075869, ","2016-07-28 14:35","The double alanine mutations at HIV-1 Env positions 671 and 674 result in attenuation of Env-mediated cell-cell fusion and hemifusion, as well as viral infectivity mediated by both CD4-dependent and CD4-independent viruses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","25320323, ","2016-07-28 14:34","CD4 interaction with HIV-1 Env is necessary for contact induced cytoplasmic remodeling such as mitochondria polarization in HIV-1 infected T cells "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","7917519, 17083721","2016-07-28 14:33","ICAM-1 promotes HIV-1 gp160-mediated syncytium formation, and the ICAM-1 contrareceptor LFA-1 attenuates the syncytium-inhibiting activity of virus-neutralizing monoclonal antibodies and soluble CD4 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","8661396, 21444771","2016-07-28 14:32","Amino acid residues 257, 368, 370, and 457 of HIV-1 gp160 are critical for both cell surface and intracellular interaction between gp160 and CD4 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","940","CD28","NP_006130.1","T-cell-specific surface glycoprotein CD28 isoform 1 precursor","8450224, 9328113","2016-07-28 14:32","Antibodies against cell surface molecules LFA-1, ICAM-1, HLA-DR, and CD28 inhibit the HIV-1 gp160-induced B cell differentiation response; gp160 also induces IL-6R and CD23 molecule expression on B cells "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","51284","TLR7","NP_057646.1","toll-like receptor 7 precursor","24390332, ","2016-07-28 14:34","Combined activation of TLR7/8 and TLR9 by TLR7/8 and TLR9 agonists induces the highest titers of binding, neutralizing, and antibody-dependent cellular cytotoxicity-mediating antibodies against HIV-1 Env/gp140 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","51311","TLR8","NP_057694.2","toll-like receptor 8 isoform 1","24390332, ","2016-07-28 14:34","Combined activation of TLR7/8 and TLR9 by TLR7/8 and TLR9 agonists induces the highest titers of binding, neutralizing, and antibody-dependent cellular cytotoxicity-mediating antibodies against HIV-1 Env/gp140 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","54106","TLR9","NP_059138.1","toll-like receptor 9 precursor","24390332, 25444819","2016-07-28 14:34","Combined activation of TLR7/8 and TLR9 by TLR7/8 and TLR9 agonists induces the highest titers of binding, neutralizing, and antibody-dependent cellular cytotoxicity-mediating antibodies against HIV-1 Env/gp140 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","7037","TFRC","NP_003225.2","transferrin receptor protein 1 isoform 1","23861967, ","2016-07-28 14:34","Immunoblot of sucrose fractions to lipid raft marker Flotillin-1 and non-lipid raft marker TfR shows that HIV-1 Gag and Env interact with both Flotillin-1 and TfR in cells "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","7040","TGFB1","NP_000651.3","transforming growth factor beta-1 preproprotein","7495302, ","2016-07-28 14:33","HIV-1 gp160 and serum-free macrophage supernatant (MSP) enhance synthesis of type IV collagen by mesangial cells; anti-TGF-beta antibodies attenuate this gp160/MSP-induced collagen synthesis "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","6748","SSR4","NP_006271.1","translocon-associated protein subunit delta isoform 2 precursor","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with signal sequence receptor, delta (SSR4) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","55151","TMEM38B","NP_060582.1","trimeric intracellular cation channel type B","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with transmembrane protein 38B (TMEM38B) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","7846","TUBA1A","NP_006000.2","tubulin alpha-1A chain isoform 1","17360745, ","2016-07-28 14:31","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","10376","TUBA1B","NP_006073.2","tubulin alpha-1B chain","17360745, ","2016-07-28 14:31","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","84790","TUBA1C","NP_116093.1","tubulin alpha-1C chain isoform c","17360745, ","2016-07-28 14:31","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","7278","TUBA3C","NP_005992.1","tubulin alpha-3C/D chain","17360745, ","2016-07-28 14:31","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","7277","TUBA4A","NP_005991.1","tubulin alpha-4A chain isoform 1","17360745, ","2016-07-28 14:31","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","203068","TUBB","NP_821133.1","tubulin beta chain isoform b","17360745, ","2016-07-28 14:31","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","7280","TUBB2A","NP_001060.1","tubulin beta-2A chain isoform 1","17360745, ","2016-07-28 14:31","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","10381","TUBB3","NP_006077.2","tubulin beta-3 chain isoform 1","17360745, ","2016-07-28 14:33","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","10382","TUBB4A","NP_006078.2","tubulin beta-4A chain isoform 3","17360745, ","2016-07-28 14:33","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","10383","TUBB4B","NP_006079.1","tubulin beta-4B chain","17360745, ","2016-07-28 14:32","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","7283","TUBG1","NP_001061.2","tubulin gamma-1 chain","17360745, ","2016-07-28 14:31","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","355","FAS","NP_000034.1","tumor necrosis factor receptor superfamily member 6 isoform 1 precursor","8780394, 10625668","2016-07-28 14:32","The calmodulin-binding domains in HIV-1 gp160 are involved in Fas-mediated apoptosis "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","3932","LCK","NP_005347.3","tyrosine-protein kinase Lck","9341793, ","2016-07-28 14:33","HIV-1 gp160 downregulates lymphocyte function-associated antigen-1 (LFA-1)-dependent adhesion between CD4+ T cells and B cells; this downregulation is shown to be p56lck-dependent "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","56886","UGGT1","NP_064505.1","UDP-glucose:glycoprotein glucosyltransferase 1 precursor","22190034, ","2016-07-28 14:34","HIV-1 Env is identified to have a physical interaction with UDP-glucose glycoprotein glucosyltransferase 1 (UGGT1) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","55969","C20orf24","NP_061328.1","uncharacterized protein C20orf24 isoform a","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with chromosome 20 open reading frame 24 (C20orf24) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","10960","LMAN2","NP_006807.1","vesicular integral-membrane protein VIP36 precursor","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with lectin, mannose-binding 2 (LMAN2) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","7416","VDAC1","NP_003365.1","voltage-dependent anion-selective channel protein 1","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with voltage-dependent anion channel 1 (VDAC1) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","7417","VDAC2","NP_003366.2","voltage-dependent anion-selective channel protein 2 isoform 2","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with voltage-dependent anion channel 2 (VDAC2) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","174","AFP","NP_001125.1","alpha-fetoprotein precursor","9455924, ","2016-07-28 14:34","Human alpha-fetoprotein specifically interacts with HIV-1 gp120/gp41 (Env) and inhibits infection of primary macrophages by macrophage-tropic HIV-1 strains "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","302","ANXA2","NP_004030.1","annexin A2 isoform 2","16908514, ","2016-07-28 14:34","Annexin II facilitates early steps in infection of macrophages following to the binding of HIV-1 gp120/gp41 to CD4 and CCR5 "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","162","AP1B1","NP_001118.3","AP-1 complex subunit beta-1 isoform a","11222723, 21762802, 23077317, 23705972","2016-07-28 14:34","The highly conserved C-terminal dileucine motif (residues 851-856) in the cytosolic domain of HIV-1 gp41 interacts with clathrin-associated AP-1 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","162","AP1B1","NP_001118.3","AP-1 complex subunit beta-1 isoform a","9882340, 11222723, 21762802, 23077317","2016-07-28 14:33","The cytoplasmic domain (residues 707-856) of HIV-1 gp41 interacts with whole clathrin-associated AP-1 and AP-2 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","164","AP1G1","NP_001119.3","AP-1 complex subunit gamma-1 isoform b","11222723, 21762802, 23077317, 23705972","2016-07-28 14:32","The highly conserved C-terminal dileucine motif (residues 851-856) in the cytosolic domain of HIV-1 gp41 interacts with clathrin-associated AP-1 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","164","AP1G1","NP_001119.3","AP-1 complex subunit gamma-1 isoform b","9882340, 11222723, 21762802, 23077317","2016-07-28 14:32","The cytoplasmic domain (residues 707-856) of HIV-1 gp41 interacts with whole clathrin-associated AP-1 and AP-2 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","8906","AP1G2","NP_003908.1","AP-1 complex subunit gamma-like 2 isoform 1","11222723, 21762802, 23077317, 23705972","2016-07-28 14:32","The highly conserved C-terminal dileucine motif (residues 851-856) in the cytosolic domain of HIV-1 gp41 interacts with clathrin-associated AP-1 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","8906","AP1G2","NP_003908.1","AP-1 complex subunit gamma-like 2 isoform 1","9882340, 11222723, 21762802, 23077317, 23705972","2016-07-28 14:32","The cytoplasmic domain (residues 707-856) of HIV-1 gp41 interacts with whole clathrin-associated AP-1 and AP-2 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","8907","AP1M1","NP_115882.1","AP-1 complex subunit mu-1 isoform 2","11222723, 21762802, 23077317, 23705972","2016-07-28 14:31","The highly conserved C-terminal dileucine motif (residues 851-856) in the cytosolic domain of HIV-1 gp41 interacts with clathrin-associated AP-1 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","8907","AP1M1","NP_115882.1","AP-1 complex subunit mu-1 isoform 2","9400603, 9882340, 11222723, 21762802, 23077317, 23705972","2016-07-28 14:32","Two tyrosine-based endocytic signals (residues 704-710 and 760-766) in the cytosolic tail (gp41) of the HIV-1 envelope glycoprotein (Env) complex interact with members of the adaptor medium chain family, AP-1 mu1, AP-2 mu2 and AP-3 mu3A "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","8907","AP1M1","NP_115882.1","AP-1 complex subunit mu-1 isoform 2","9882340, 11222723, 21762802, 23077317, 23705972","2016-07-28 14:31","The cytoplasmic domain (residues 707-856) of HIV-1 gp41 interacts with whole clathrin-associated AP-1 and AP-2 adaptor complexes "
